Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675712207.0579553,0,76212,76212,GPS1_Frame,42.338861333333334,-71.08809666666667,8.0,1.2,327985.7150503197,4689512.319440717,19 Hours 36 Minutes 49.00 Seconds,19,T
1675712208.062901,0,76213,76213,GPS1_Frame,42.338862,-71.08809883333333,7.7,1.01,327985.53837397974,4689512.397852196,19 Hours 36 Minutes 50.00 Seconds,19,T
1675712209.057937,0,76213,76213,GPS1_Frame,42.338862166666665,-71.08810066666666,7.4,1.01,327985.3877948802,4689512.420068139,19 Hours 36 Minutes 51.00 Seconds,19,T
1675712210.0573046,0,76213,76213,GPS1_Frame,42.3388625,-71.08810183333334,7.2,1.2,327985.2925915505,4689512.459442468,19 Hours 36 Minutes 52.00 Seconds,19,T
1675712211.06048,0,76214,76214,GPS1_Frame,42.338863833333335,-71.088103,7.2,1.01,327985.2001150512,4689512.609859199,19 Hours 36 Minutes 53.00 Seconds,19,T
1675712212.0571368,0,76214,76214,GPS1_Frame,42.33886616666667,-71.0881035,7.4,1.01,327985.1652866873,4689512.869969649,19 Hours 36 Minutes 54.00 Seconds,19,T
1675712213.057653,0,76215,76215,GPS1_Frame,42.33886783333333,-71.08810383333334,7.6,1.2,327985.1423707614,4689513.05571466,19 Hours 36 Minutes 55.00 Seconds,19,T
1675712214.0603044,0,76215,76215,GPS1_Frame,42.338868833333336,-71.088104,7.6,1.01,327985.1313672711,4689513.1670942325,19 Hours 36 Minutes 56.00 Seconds,19,T
1675712215.060982,0,76215,76215,GPS1_Frame,42.33887083333333,-71.088104,7.8,1.01,327985.1368209372,4689513.389179035,19 Hours 36 Minutes 57.00 Seconds,19,T
1675712216.0528991,0,76216,76216,GPS1_Frame,42.33887133333333,-71.08810366666667,7.9,1.2,327985.16564499855,4689513.444025894,19 Hours 36 Minutes 58.00 Seconds,19,T
1675712217.0564985,0,76216,76216,GPS1_Frame,42.33887,-71.08810283333334,7.9,1.01,327985.2306608373,4689513.294283504,19 Hours 36 Minutes 59.00 Seconds,19,T
1675712218.0616944,0,76232,76232,GPS1_Frame,42.338868166666664,-71.08810283333334,8.3,1.01,327985.2256616463,4689513.090705767,19 Hours 37 Minutes 00.00 Seconds,19,T
1675712219.060114,0,76233,76233,GPS1_Frame,42.338866333333335,-71.08810333333334,8.7,1.2,327985.1794714829,4689512.888139544,19 Hours 37 Minutes 01.00 Seconds,19,T
1675712220.0643916,0,76233,76233,GPS1_Frame,42.338865,-71.0881045,9.2,1.01,327985.07972344046,4689512.742443207,19 Hours 37 Minutes 02.00 Seconds,19,T
1675712221.0606847,0,76233,76233,GPS1_Frame,42.33886366666667,-71.08810533333333,9.5,1.01,327985.00743604,4689512.596072529,19 Hours 37 Minutes 03.00 Seconds,19,T
1675712222.0582547,0,76234,76234,GPS1_Frame,42.338862666666664,-71.08810616666666,9.9,1.2,327984.936057582,4689512.4867159845,19 Hours 37 Minutes 04.00 Seconds,19,T
1675712223.0554118,0,76234,76234,GPS1_Frame,42.338862166666665,-71.08810683333333,10.2,1.01,327984.8797728666,4689512.432543471,19 Hours 37 Minutes 05.00 Seconds,19,T
1675712224.0608559,0,76235,76235,GPS1_Frame,42.338860833333335,-71.088108,10.7,1.01,327984.7800248078,4689512.286847139,19 Hours 37 Minutes 06.00 Seconds,19,T
1675712225.062864,0,76235,76235,GPS1_Frame,42.3388585,-71.08810883333334,10.7,1.2,327984.70501056034,4689512.029434062,19 Hours 37 Minutes 07.00 Seconds,19,T
1675712226.0547564,0,76235,76235,GPS1_Frame,42.338856666666665,-71.08810933333334,10.9,1.01,327984.65882037923,4689511.826867841,19 Hours 37 Minutes 08.00 Seconds,19,T
1675712227.0556316,0,76236,76236,GPS1_Frame,42.33885516666667,-71.0881095,11.2,1.01,327984.64099979436,4689511.660641413,19 Hours 37 Minutes 09.00 Seconds,19,T
1675712228.0553286,0,76236,76236,GPS1_Frame,42.338854166666664,-71.088109,11.3,1.2,327984.67946393334,4689511.5485874945,19 Hours 37 Minutes 10.00 Seconds,19,T
1675712229.056947,0,76237,76237,GPS1_Frame,42.3388535,-71.0881085,11.5,1.01,327984.7188370199,4689511.473547713,19 Hours 37 Minutes 11.00 Seconds,19,T
1675712230.0557272,0,76237,76237,GPS1_Frame,42.338853,-71.08810783333334,11.5,1.01,327984.77239490644,4689511.416677824,19 Hours 37 Minutes 12.00 Seconds,19,T
1675712231.0573137,0,76237,76237,GPS1_Frame,42.338852333333335,-71.08810733333334,11.6,1.2,327984.81176799675,4689511.341638042,19 Hours 37 Minutes 13.00 Seconds,19,T
1675712232.0573413,0,76238,76238,GPS1_Frame,42.33885183333334,-71.08810683333333,11.7,1.01,327984.85159556067,4689511.285105326,19 Hours 37 Minutes 14.00 Seconds,19,T
1675712233.0594049,0,76238,76238,GPS1_Frame,42.33885166666666,-71.08810633333333,11.8,1.01,327984.89233206806,4689511.265586744,19 Hours 37 Minutes 15.00 Seconds,19,T
1675712234.0526426,0,76239,76239,GPS1_Frame,42.33885033333333,-71.088107,12.4,1.2,327984.83377498004,4689511.118878896,19 Hours 37 Minutes 16.00 Seconds,19,T
1675712235.0573335,0,76239,76239,GPS1_Frame,42.33885,-71.08810816666667,12.9,1.01,327984.73675374105,4689511.0842249645,19 Hours 37 Minutes 17.00 Seconds,19,T
1675712236.0593145,0,76239,76239,GPS1_Frame,42.33884966666667,-71.08810883333334,13.2,1.01,327984.6809234867,4689511.0485595185,19 Hours 37 Minutes 18.00 Seconds,19,T
1675712237.058674,0,76240,76240,GPS1_Frame,42.338849333333336,-71.088109,13.5,1.2,327984.6662842134,4689511.011882557,19 Hours 37 Minutes 19.00 Seconds,19,T
1675712238.0542583,0,76240,76240,GPS1_Frame,42.33884833333333,-71.08810916666667,13.9,1.01,327984.6498270475,4689510.901177327,19 Hours 37 Minutes 20.00 Seconds,19,T
1675712239.0609279,0,76241,76241,GPS1_Frame,42.338847666666666,-71.08810933333334,14.3,1.01,327984.6342788275,4689510.827486233,19 Hours 37 Minutes 21.00 Seconds,19,T
1675712240.0580127,0,76241,76241,GPS1_Frame,42.33884616666667,-71.08810833333334,14.5,1.2,327984.71257053677,4689510.658899599,19 Hours 37 Minutes 22.00 Seconds,19,T
1675712241.0610602,0,76241,76241,GPS1_Frame,42.33884466666667,-71.08810733333334,14.6,1.01,327984.790862252,4689510.490312967,19 Hours 37 Minutes 23.00 Seconds,19,T
1675712242.059487,0,76242,76242,GPS1_Frame,42.33884416666667,-71.088107,14.6,1.01,327984.81695949275,4689510.434117423,19 Hours 37 Minutes 24.00 Seconds,19,T
1675712243.0558145,0,76242,76242,GPS1_Frame,42.3388435,-71.08810866666667,14.1,1.2,327984.6778383134,4689510.363460873,19 Hours 37 Minutes 25.00 Seconds,19,T
1675712244.0581973,0,76242,76242,GPS1_Frame,42.33884333333334,-71.0881095,14.0,1.01,327984.60873219784,4689510.346639668,19 Hours 37 Minutes 26.00 Seconds,19,T
1675712245.0551276,0,76243,76243,GPS1_Frame,42.33884316666666,-71.08811,14.0,1.01,327984.567086737,4689510.329144116,19 Hours 37 Minutes 27.00 Seconds,19,T
1675712246.0551922,0,76243,76243,GPS1_Frame,42.33884233333333,-71.08811,13.9,1.2,327984.56481437077,4689510.236608782,19 Hours 37 Minutes 28.00 Seconds,19,T
1675712247.0564966,0,76244,76244,GPS1_Frame,42.33884183333333,-71.08811066666667,13.7,1.01,327984.5085296336,4689510.182436271,19 Hours 37 Minutes 29.00 Seconds,19,T
1675712248.0571592,0,76244,76244,GPS1_Frame,42.3388415,-71.08811116666666,13.6,1.01,327984.4664297,4689510.146433653,19 Hours 37 Minutes 30.00 Seconds,19,T
1675712249.0541332,0,76244,76244,GPS1_Frame,42.3388415,-71.08811033333333,13.3,1.1,327984.53508134466,4689510.144747792,19 Hours 37 Minutes 31.00 Seconds,19,T
1675712250.0556817,0,76245,76245,GPS1_Frame,42.338842,-71.088109,13.0,0.91,327984.6462873992,4689510.197571616,19 Hours 37 Minutes 32.00 Seconds,19,T
1675712251.0620198,0,76245,76245,GPS1_Frame,42.33884316666666,-71.08810816666667,12.6,0.86,327984.7181203532,4689510.325435224,19 Hours 37 Minutes 33.00 Seconds,19,T
1675712252.0577223,0,76246,76246,GPS1_Frame,42.33884316666666,-71.0881085,11.9,1.08,327984.690659696,4689510.326109568,19 Hours 37 Minutes 34.00 Seconds,19,T
1675712253.0559158,0,76246,76246,GPS1_Frame,42.338844,-71.08810733333334,11.3,0.86,327984.7890443613,4689510.416284699,19 Hours 37 Minutes 35.00 Seconds,19,T
1675712254.05728,0,76246,76246,GPS1_Frame,42.33884583333333,-71.0881065,11.0,0.86,327984.86269520276,4689510.618176577,19 Hours 37 Minutes 36.00 Seconds,19,T
1675712255.0554116,0,76247,76247,GPS1_Frame,42.338847,-71.08810633333333,10.9,1.08,327984.879606838,4689510.747388873,19 Hours 37 Minutes 37.00 Seconds,19,T
1675712256.0474713,0,76247,76247,GPS1_Frame,42.338847666666666,-71.088105,10.9,1.01,327984.9912673506,4689510.818719769,19 Hours 37 Minutes 38.00 Seconds,19,T
1675712257.064795,0,76248,76248,GPS1_Frame,42.33884916666667,-71.08810283333334,10.8,1.01,327985.1738518588,4689510.980900146,19 Hours 37 Minutes 39.00 Seconds,19,T
1675712258.05578,0,76248,76248,GPS1_Frame,42.33885,-71.08810183333334,11.0,0.97,327985.25850618194,4689511.071412454,19 Hours 37 Minutes 40.00 Seconds,19,T
1675712259.056463,0,76248,76248,GPS1_Frame,42.33885166666666,-71.08810116666666,11.2,0.86,327985.317972204,4689511.255134439,19 Hours 37 Minutes 41.00 Seconds,19,T
1675712260.0573423,0,76249,76249,GPS1_Frame,42.33885266666667,-71.0881,11.4,0.91,327985.416811322,4689511.363816647,19 Hours 37 Minutes 42.00 Seconds,19,T
1675712261.0557508,0,76249,76249,GPS1_Frame,42.338853666666665,-71.08809833333333,11.4,0.97,327985.55684141355,4689511.471487343,19 Hours 37 Minutes 43.00 Seconds,19,T
1675712262.0550709,0,76250,76250,GPS1_Frame,42.338855,-71.08809666666667,11.4,0.91,327985.6977804417,4689511.616172177,19 Hours 37 Minutes 44.00 Seconds,19,T
1675712263.0550709,0,76250,76250,GPS1_Frame,42.3388575,-71.08809566666666,11.5,0.91,327985.78697945527,4689511.89175516,19 Hours 37 Minutes 45.00 Seconds,19,T
1675712264.0518498,0,76250,76250,GPS1_Frame,42.33886016666667,-71.088094,11.6,1.08,327985.9315542278,4689512.184496533,19 Hours 37 Minutes 46.00 Seconds,19,T
1675712265.054399,0,76251,76251,GPS1_Frame,42.338862666666664,-71.08809333333333,11.7,0.97,327985.9932925758,4689512.460753857,19 Hours 37 Minutes 47.00 Seconds,19,T
1675712266.0567575,0,76251,76251,GPS1_Frame,42.33886533333333,-71.08809266666667,11.8,0.97,327986.05548538954,4689512.755518248,19 Hours 37 Minutes 48.00 Seconds,19,T
1675712267.0499444,0,76252,76252,GPS1_Frame,42.338866833333334,-71.08809283333333,12.1,1.08,327986.0458452932,4689512.92241902,19 Hours 37 Minutes 49.00 Seconds,19,T
1675712268.0529442,0,76252,76252,GPS1_Frame,42.338869333333335,-71.08809233333334,12.2,0.97,327986.09385330754,4689513.199013517,19 Hours 37 Minutes 50.00 Seconds,19,T
1675712269.0538986,0,76252,76252,GPS1_Frame,42.338871833333336,-71.088092,12.3,0.97,327986.1281309967,4689513.47594518,19 Hours 37 Minutes 51.00 Seconds,19,T
1675712270.0522132,0,76253,76253,GPS1_Frame,42.33887416666666,-71.08809166666667,12.5,0.97,327986.16195421445,4689513.734369778,19 Hours 37 Minutes 52.00 Seconds,19,T
1675712271.0478187,0,76253,76253,GPS1_Frame,42.33887583333333,-71.088091,12.6,1.2,327986.2214201975,4689513.918091772,19 Hours 37 Minutes 53.00 Seconds,19,T
1675712272.0538046,0,76254,76254,GPS1_Frame,42.338878,-71.0880905,12.7,0.97,327986.26851926267,4689514.157672134,19 Hours 37 Minutes 54.00 Seconds,19,T
1675712273.0546982,0,76254,76254,GPS1_Frame,42.33888,-71.08809016666666,12.8,0.97,327986.3014335375,4689514.379082598,19 Hours 37 Minutes 55.00 Seconds,19,T
1675712274.0493643,0,76254,76254,GPS1_Frame,42.338882,-71.08809016666666,13.1,0.97,327986.30688716855,4689514.601167401,19 Hours 37 Minutes 56.00 Seconds,19,T
1675712275.0521283,0,76255,76255,GPS1_Frame,42.338883333333335,-71.08809,13.3,1.08,327986.3242532426,4689514.748886768,19 Hours 37 Minutes 57.00 Seconds,19,T
1675712276.0529957,0,76255,76255,GPS1_Frame,42.3388845,-71.08809016666666,13.6,0.97,327986.31370420766,4689514.878773403,19 Hours 37 Minutes 58.00 Seconds,19,T
1675712277.0504508,0,76255,76255,GPS1_Frame,42.338885833333336,-71.0880905,13.8,0.97,327986.28987932147,4689515.027504279,19 Hours 37 Minutes 59.00 Seconds,19,T
1675712278.0522082,0,76272,76272,GPS1_Frame,42.338887166666666,-71.08809066666667,14.0,0.97,327986.2797847575,4689515.175897983,19 Hours 38 Minutes 00.00 Seconds,19,T
1675712279.0529323,0,76272,76272,GPS1_Frame,42.338887666666665,-71.08809083333334,14.1,1.08,327986.26741784695,4689515.231756353,19 Hours 38 Minutes 01.00 Seconds,19,T
1675712280.0533247,0,76272,76272,GPS1_Frame,42.33888833333334,-71.08809083333334,14.2,0.97,327986.2692357248,4689515.30578462,19 Hours 38 Minutes 02.00 Seconds,19,T
1675712281.05193,0,76273,76273,GPS1_Frame,42.338888833333336,-71.088091,14.4,0.97,327986.2568688147,4689515.361642991,19 Hours 38 Minutes 03.00 Seconds,19,T
1675712282.051333,0,76273,76273,GPS1_Frame,42.3388895,-71.08809116666667,14.5,0.97,327986.2449563722,4689515.436008426,19 Hours 38 Minutes 04.00 Seconds,19,T
1675712283.0509262,0,76274,76274,GPS1_Frame,42.33888916666667,-71.08809166666667,14.5,1.08,327986.20285647747,4689515.400005802,19 Hours 38 Minutes 05.00 Seconds,19,T
1675712284.0492485,0,76274,76274,GPS1_Frame,42.338889,-71.088092,14.5,0.97,327986.1749413708,4689515.382173072,19 Hours 38 Minutes 06.00 Seconds,19,T
1675712285.049099,0,76274,76274,GPS1_Frame,42.33888866666667,-71.08809316666667,14.4,0.97,327986.0779201989,4689515.347519125,19 Hours 38 Minutes 07.00 Seconds,19,T
1675712286.0518045,0,76275,76275,GPS1_Frame,42.338889,-71.08809516666666,14.1,0.97,327985.9140653141,4689515.388579292,19 Hours 38 Minutes 08.00 Seconds,19,T
1675712287.0491896,0,76275,76275,GPS1_Frame,42.338889,-71.08809733333334,13.6,1.08,327985.7355711686,4689515.392962502,19 Hours 38 Minutes 09.00 Seconds,19,T
1675712288.0516615,0,76276,76276,GPS1_Frame,42.33888866666667,-71.08809883333333,13.3,0.97,327985.611089355,4689515.358982902,19 Hours 38 Minutes 10.00 Seconds,19,T
1675712289.0538695,0,76276,76276,GPS1_Frame,42.33888833333334,-71.08809916666667,13.1,0.97,327985.58271977515,4689515.322643108,19 Hours 38 Minutes 11.00 Seconds,19,T
1675712290.0498188,0,76276,76276,GPS1_Frame,42.3388885,-71.08809983333333,13.1,0.97,327985.5282529718,4689515.342498857,19 Hours 38 Minutes 12.00 Seconds,19,T
1675712291.0471215,0,76277,76277,GPS1_Frame,42.338888,-71.08810016666666,12.9,1.08,327985.49942892,4689515.287651997,19 Hours 38 Minutes 13.00 Seconds,19,T
1675712292.0498676,0,76277,76277,GPS1_Frame,42.3388875,-71.088101,12.8,0.97,327985.429413909,4689515.233816649,19 Hours 38 Minutes 14.00 Seconds,19,T
1675712293.052146,0,76278,76278,GPS1_Frame,42.338887166666666,-71.0881015,12.7,0.97,327985.3873140066,4689515.197814028,19 Hours 38 Minutes 15.00 Seconds,19,T
1675712294.05085,0,76278,76278,GPS1_Frame,42.33888866666667,-71.0881035,12.5,1.01,327985.2266404249,4689515.368423684,19 Hours 38 Minutes 16.00 Seconds,19,T
1675712295.0489578,0,76278,76278,GPS1_Frame,42.3388885,-71.08810616666666,12.0,1.2,327985.00650084973,4689515.3553113565,19 Hours 38 Minutes 17.00 Seconds,19,T
1675712296.04536,0,76279,76279,GPS1_Frame,42.33888833333334,-71.08810866666667,11.4,1.01,327984.80009159213,4689515.3418618655,19 Hours 38 Minutes 18.00 Seconds,19,T
1675712297.052538,0,76279,76279,GPS1_Frame,42.33888816666666,-71.088113,10.5,0.91,327984.4426488228,4689515.332121279,19 Hours 38 Minutes 19.00 Seconds,19,T
1675712298.0510783,0,76279,76279,GPS1_Frame,42.338888,-71.0881155,10.0,0.91,327984.2362395625,4689515.318671805,19 Hours 38 Minutes 20.00 Seconds,19,T
1675712299.0516915,0,76280,76280,GPS1_Frame,42.33888616666667,-71.0881165,9.6,1.1,327984.1488584243,4689515.117117108,19 Hours 38 Minutes 21.00 Seconds,19,T
1675712300.048556,0,76280,76280,GPS1_Frame,42.33888533333333,-71.088116,9.3,0.91,327984.18777700723,4689515.023570253,19 Hours 38 Minutes 22.00 Seconds,19,T
1675712301.0493526,0,76281,76281,GPS1_Frame,42.338883833333334,-71.0881145,9.1,0.91,327984.30725961237,4689514.853972093,19 Hours 38 Minutes 23.00 Seconds,19,T
1675712302.048975,0,76281,76281,GPS1_Frame,42.33888283333334,-71.0881135,9.0,0.91,327984.3869146864,4689514.740906656,19 Hours 38 Minutes 24.00 Seconds,19,T
1675712303.0429912,0,76281,76281,GPS1_Frame,42.33888116666667,-71.08811216666666,8.8,1.1,327984.4922125094,4689514.553138604,19 Hours 38 Minutes 25.00 Seconds,19,T
1675712304.0505505,0,76282,76282,GPS1_Frame,42.33887933333333,-71.08811083333333,8.7,0.91,327984.5970558603,4689514.34686349,19 Hours 38 Minutes 26.00 Seconds,19,T
1675712305.0498714,0,76282,76282,GPS1_Frame,42.33887816666667,-71.08810966666667,8.7,0.91,327984.6899867926,4689514.214953815,19 Hours 38 Minutes 27.00 Seconds,19,T
1675712306.0480487,0,76283,76283,GPS1_Frame,42.338876666666664,-71.088108,8.6,0.91,327984.8231997461,4689514.045018493,19 Hours 38 Minutes 28.00 Seconds,19,T
1675712307.0452123,0,76283,76283,GPS1_Frame,42.33887,-71.08810383333334,7.9,1.1,327985.148278899,4689513.29630653,19 Hours 38 Minutes 29.00 Seconds,19,T
1675712308.0483057,0,76283,76283,GPS1_Frame,42.3388665,-71.08810133333333,7.5,0.91,327985.3446898406,4689512.902600561,19 Hours 38 Minutes 30.00 Seconds,19,T
